Number,Name,Date,Hour,RecordType,Hurclass,Lat,Lo,Maxwind,Minpress,
AL051986,CHARLEY,19860816,1200,  , TS,32.6,77.6,45,999,
AL051986,CHARLEY,19860816,1800,  , TS,32.9,77.4,50,997,
AL051986,CHARLEY,19860817,0,  , TS,33.2,77.1,55,995,
AL051986,CHARLEY,19860817,600,  , TS,33.7,76.9,60,993,
AL051986,CHARLEY,19860817,1200,  , HU,34.4,76.6,65,991,
AL051986,CHARLEY,19860817,1400, L, HU,34.7,76.5,65,990,
AL051986,CHARLEY,19860817,1800,  , HU,35.4,76.2,65,988,
AL051986,CHARLEY,19860818,0,  , HU,36.5,75.8,70,987,
AL051986,CHARLEY,19860818,600,  , HU,37.4,75.2,65,990,
AL051986,CHARLEY,19860818,1200,  , TS,38.2,74.1,60,992,
AL051986,CHARLEY,19860818,1800,  , TS,39,72.6,60,994,
AL051986,CHARLEY,19860819,0,  , TS,39.7,70.9,55,997,
AL051986,CHARLEY,19860819,600,  , TS,40.4,69.1,50,999,
AL051986,CHARLEY,19860819,1200,  , TS,40.9,67.5,45,1000,
AL051986,CHARLEY,19860819,1800,  , TS,41.3,65.8,45,1002,
AL051986,CHARLEY,19860820,0,  , TS,41.5,64,40,1003,
AL051986,CHARLEY,19860820,600,  , TS,41.6,62.5,40,1004,
AL051986,CHARLEY,19860820,1200,  , TS,41.7,60.2,40,1005,
AL051986,CHARLEY,19860820,1800,  , TS,41.7,58.4,40,1005,
AL051986,CHARLEY,19860821,0,  , EX,41.6,56.6,40,1000,
AL051986,CHARLEY,19860821,600,  , EX,41.5,54.8,40,997,
AL051986,CHARLEY,19860821,1200,  , EX,41.4,53.2,40,992,
AL051986,CHARLEY,19860821,1800,  , EX,41.3,51.2,45,991,
AL051986,CHARLEY,19860822,0,  , EX,41.3,49.4,45,990,
AL051986,CHARLEY,19860822,600,  , EX,41.3,47.6,45,989,
AL051986,CHARLEY,19860822,1200,  , EX,41.4,46.2,45,989,
AL051986,CHARLEY,19860822,1800,  , EX,41.5,44.8,45,989,
AL051986,CHARLEY,19860823,0,  , EX,41.8,43.2,45,988,
AL051986,CHARLEY,19860823,600,  , EX,42.3,41.6,45,989,
AL051986,CHARLEY,19860823,1200,  , EX,43,39.6,45,989,
AL051986,CHARLEY,19860823,1800,  , EX,43.9,37.2,45,989,
AL051986,CHARLEY,19860824,0,  , EX,44.9,34.4,45,990,
AL051986,CHARLEY,19860824,600,  , EX,46,31.6,40,992,
AL051986,CHARLEY,19860824,1200,  , EX,47,28.8,40,995,
AL051986,CHARLEY,19860824,1800,  , EX,48.2,26,40,997,
AL051986,CHARLEY,19860825,0,  , EX,49.2,21.6,40,999,
AL051986,CHARLEY,19860825,600,  , EX,50,16.4,40,1000,
AL051986,CHARLEY,19860825,1200,  , EX,50.7,11.4,40,994,
AL051986,CHARLEY,19860825,1800,  , EX,51.4,7.2,50,988,
AL051986,CHARLEY,19860826,0,  , EX,52.2,4.4,45,981,
AL051986,CHARLEY,19860826,600,  , EX,52.9,2,45,980,
AL051986,CHARLEY,19860826,1200,  , EX,53.6,0,45,982,
AL051986,CHARLEY,19860826,1800,  , EX,54.3,   2.0E,45,986,
AL051986,CHARLEY,19860827,0,  , EX,55,   3.7E,45,984,
AL051986,CHARLEY,19860827,600,  , EX,55.5,   5.0E,45,983,
AL051986,CHARLEY,19860827,1200,  , EX,56,   5.8E,35,985,
AL051986,CHARLEY,19860827,1800,  , EX,56.3,   6.0E,35,989,
AL051986,CHARLEY,19860828,0,  , EX,56.6,   6.0E,35,989,
AL051986,CHARLEY,19860828,600,  , EX,56.8,   6.0E,35,991,
AL051986,CHARLEY,19860828,1200,  , EX,57,   6.0E,30,998,
AL051986,CHARLEY,19860828,1800,  , EX,57,   5.5E,30,999,
AL051986,CHARLEY,19860829,0,  , EX,57,   5.0E,25,1002,
AL051986,CHARLEY,19860829,600,  , EX,56.8,   5.0E,20,1004,
AL051986,CHARLEY,19860829,1200,  , EX,56.5,   5.0E,20,1004,
AL051986,CHARLEY,19860829,1800,  , EX,56.2,   6.0E,15,1004,
AL051986,CHARLEY,19860830,0,  , EX,56.2,   8.0E,15,1006,
AL061986,UNNAMED,19860830,1200,  , TD,12.5,34.5,20,-999,
AL061986,UNNAMED,19860830,1800,  , TD,12.8,35.8,25,-999,
AL061986,UNNAMED,19860831,0,  , TD,13,37,25,-999,
AL061986,UNNAMED,19860831,600,  , TD,13.2,38.2,25,-999,
AL061986,UNNAMED,19860831,1200,  , TD,13.3,39.5,25,-999,
AL061986,UNNAMED,19860831,1800,  , TD,13.8,40.8,30,-999,
AL061986,UNNAMED,19860901,0,  , TD,14,42,30,-999,
AL061986,UNNAMED,19860901,600,  , TD,14.2,43.2,30,-999,
AL061986,UNNAMED,19860901,1200,  , TD,14.5,44.5,30,-999,
AL061986,UNNAMED,19860901,1800,  , TD,16,46,30,-999,
AL061986,UNNAMED,19860902,0,  , TD,17,47,30,-999,
AL061986,UNNAMED,19860902,600,  , TD,18.2,48.2,30,-999,
AL061986,UNNAMED,19860902,1200,  , TD,19.4,49.7,30,-999,
AL061986,UNNAMED,19860902,1800,  , TD,20.8,50.9,30,-999,
AL061986,UNNAMED,19860903,0,  , TD,21.9,52,30,-999,
AL061986,UNNAMED,19860903,600,  , TD,23,53,30,-999,
AL061986,UNNAMED,19860903,1200,  , TD,24,54,25,-999,
AL061986,UNNAMED,19860903,1800,  , TD,26,54.7,25,-999,
AL061986,UNNAMED,19860904,0,  , TD,27.2,55.2,25,-999,
AL061986,UNNAMED,19860904,600,  , TD,29,55.6,25,-999,
AL061986,UNNAMED,19860904,1200,  , TD,30.8,56,20,-999,
AL071986,UNNAMED,19860901,1200,  , TD,17.6,86.2,20,-999,
AL071986,UNNAMED,19860901,1800,  , TD,18,87.8,20,-999,
AL071986,UNNAMED,19860902,0,  , TD,18.5,88.8,20,-999,
AL071986,UNNAMED,19860902,600,  , TD,19,90,20,-999,
AL071986,UNNAMED,19860902,1200,  , TD,19.2,91,25,-999,
AL071986,UNNAMED,19860902,1800,  , TD,19.7,92,25,-999,
AL071986,UNNAMED,19860903,0,  , TD,20,93,25,-999,
AL071986,UNNAMED,19860903,600,  , TD,20.2,94,30,-999,
AL071986,UNNAMED,19860903,1200,  , TD,20.7,95,30,-999,
AL071986,UNNAMED,19860903,1800,  , TD,21.1,96.1,30,-999,
AL071986,UNNAMED,19860904,0,  , TD,21.8,97.1,25,-999,
AL071986,UNNAMED,19860904,600,  , TD,22.1,98,25,-999,
AL071986,UNNAMED,19860904,1200,  , TD,22.9,99,-99,-999,
AL081986,DANIELLE,19860907,600,  , TD,10.5,52,25,1008,
AL081986,DANIELLE,19860907,1200,  , TD,11,54,30,1005,
AL081986,DANIELLE,19860907,1800,  , TS,11.2,55.8,35,1003,
AL081986,DANIELLE,19860908,0,  , TS,11.8,57.5,45,1000,
AL081986,DANIELLE,19860908,600,  , TS,12.2,59.4,50,1000,
AL081986,DANIELLE,19860908,1200,  , TS,12.5,61.2,50,1002,
AL081986,DANIELLE,19860908,1800,  , TS,13,63,50,1002,
AL081986,DANIELLE,19860909,0,  , TS,13.4,64.8,45,1004,
AL081986,DANIELLE,19860909,600,  , TS,13.8,66.5,40,1006,
AL081986,DANIELLE,19860909,1200,  , TS,14,68.5,35,1008,
AL081986,DANIELLE,19860909,1800,  , TD,14.5,70.5,30,1010,
AL081986,DANIELLE,19860910,0,  , TD,14.8,72.5,30,1012,
AL081986,DANIELLE,19860910,600,  , TD,14.9,75.5,30,1012,
AL081986,DANIELLE,19860910,1200,  , TD,14.8,78.5,30,1013,
AL091986,EARL,19860910,1800,  , TD,21.8,50.8,30,1010,
AL091986,EARL,19860911,0,  , TS,22.4,51.6,35,1009,
AL091986,EARL,19860911,600,  , TS,23.2,52.3,45,1006,
AL091986,EARL,19860911,1200,  , TS,24.1,52.9,55,1002,
AL091986,EARL,19860911,1800,  , HU,25,53.4,70,999,
AL091986,EARL,19860912,0,  , HU,25.6,53.8,75,996,
AL091986,EARL,19860912,600,  , HU,26.3,54.3,80,993,
AL091986,EARL,19860912,1200,  , HU,26.8,54.8,85,988,
AL091986,EARL,19860912,1800,  , HU,27.2,55.4,90,985,
AL091986,EARL,19860913,0,  , HU,28.1,55.5,90,983,
AL091986,EARL,19860913,600,  , HU,28.8,55.3,90,983,
AL091986,EARL,19860913,1200,  , HU,29.5,54.9,90,983,
AL091986,EARL,19860913,1800,  , HU,30.1,54.7,90,983,
AL091986,EARL,19860914,0,  , HU,30.4,53.8,90,982,
AL091986,EARL,19860914,600,  , HU,30.5,53.1,90,980,
AL091986,EARL,19860914,1200,  , HU,30.6,52.4,90,979,
AL091986,EARL,19860914,1800,  , HU,30.6,51.7,90,979,
AL091986,EARL,19860915,0,  , HU,30.4,51.1,90,980,
AL091986,EARL,19860915,600,  , HU,30,50.6,90,980,
AL091986,EARL,19860915,1200,  , HU,29.6,50.1,90,981,
AL091986,EARL,19860915,1800,  , HU,29.2,49.6,85,982,
AL091986,EARL,19860916,0,  , HU,29,49,80,983,
AL091986,EARL,19860916,600,  , HU,28.7,48.5,80,983,
AL091986,EARL,19860916,1200,  , HU,29.1,48.9,75,984,
AL091986,EARL,19860916,1800,  , HU,29.5,49.3,75,984,
AL091986,EARL,19860917,0,  , HU,29.9,49.9,75,985,
AL091986,EARL,19860917,600,  , HU,30.6,50.3,70,985,
AL091986,EARL,19860917,1200,  , HU,31.4,50.9,70,986,
AL091986,EARL,19860917,1800,  , HU,32.6,50.7,70,986,
AL091986,EARL,19860918,0,  , HU,34,50.4,70,987,
AL091986,EARL,19860918,600,  , HU,36,49.6,65,988,
AL091986,EARL,19860918,1200,  , HU,38.3,48.4,65,989,
AL091986,EARL,19860918,1800,  , HU,41,47.5,65,990,
AL091986,EARL,19860919,0,  , EX,43.5,46.3,60,992,
AL091986,EARL,19860919,600,  , EX,46.2,44.8,60,993,
AL091986,EARL,19860919,1200,  , EX,49,42,55,995,
AL091986,EARL,19860919,1800,  , EX,52,39.5,55,996,
AL091986,EARL,19860920,0,  , EX,56,34,55,997,
AL101986,FRANCES,19861118,1800,  , TD,22.8,62.8,30,1009,
AL101986,FRANCES,19861119,0,  , TD,23.5,62.9,30,1008,
AL101986,FRANCES,19861119,600,  , TS,23.9,62.9,35,1007,
AL101986,FRANCES,19861119,1200,  , TS,24.4,62.8,40,1006,
AL101986,FRANCES,19861119,1800,  , TS,24.8,62.7,50,1004,
AL101986,FRANCES,19861120,0,  , TS,25.8,62.1,55,1002,
AL101986,FRANCES,19861120,600,  , HU,27,61,65,1001,
AL101986,FRANCES,19861120,1200,  , HU,27.8,59.6,75,1000,
AL101986,FRANCES,19861120,1800,  , HU,28.5,58.7,75,1000,
AL101986,FRANCES,19861121,0,  , HU,29.1,58.2,70,1001,
AL101986,FRANCES,19861121,600,  , HU,29.7,58,65,1002,
AL101986,FRANCES,19861121,1200,  , TS,30.4,57.9,55,1003,
AL101986,FRANCES,19861121,1800,  , TS,31.1,57.9,45,1005,
AL011987,UNNAMED,19870524,1200,  , TD,21.2,68.5,25,-999,
AL011987,UNNAMED,19870524,1800,  , TD,21.5,69,25,-999,
AL011987,UNNAMED,19870525,0,  , TD,22,69.5,25,-999,
AL011987,UNNAMED,19870525,600,  , TD,22.6,69.5,25,-999,
AL011987,UNNAMED,19870525,1200,  , TD,23.3,69.3,30,-999,
AL011987,UNNAMED,19870525,1800,  , TD,24,69,30,-999,
AL011987,UNNAMED,19870526,0,  , TD,24.6,68.8,30,-999,
AL011987,UNNAMED,19870526,600,  , TD,25.3,69,30,-999,
AL011987,UNNAMED,19870526,1200,  , TD,26,69.4,30,-999,
AL011987,UNNAMED,19870526,1800,  , TD,25.7,69.4,30,-999,
AL011987,UNNAMED,19870527,0,  , TD,26.5,68.8,30,-999,
AL011987,UNNAMED,19870527,600,  , TD,26.8,69.6,30,-999,
AL011987,UNNAMED,19870527,1200,  , TD,26.1,69.9,30,-999,
AL011987,UNNAMED,19870527,1800,  , TD,25.8,69.6,30,-999,
AL011987,UNNAMED,19870528,0,  , TD,25.4,69.7,30,-999,
AL011987,UNNAMED,19870528,600,  , TD,25.3,70.1,30,-999,
AL011987,UNNAMED,19870528,1200,  , TD,25.3,70.8,30,-999,
AL011987,UNNAMED,19870528,1800,  , TD,25.3,71.7,30,-999,
AL011987,UNNAMED,19870529,0,  , TD,25.4,72.5,30,-999,
AL011987,UNNAMED,19870529,600,  , TD,25.5,73.3,30,-999,
AL011987,UNNAMED,19870529,1200,  , TD,25.6,74.1,30,-999,
AL011987,UNNAMED,19870529,1800,  , TD,25.7,75,30,-999,
AL011987,UNNAMED,19870530,0,  , TD,25.8,75.7,30,-999,
AL011987,UNNAMED,19870530,600,  , TD,25.8,76.5,30,-999,
AL011987,UNNAMED,19870530,1200,  , TD,25.9,77.3,30,-999,
AL011987,UNNAMED,19870530,1800,  , TD,25.8,78.5,30,-999,
AL011987,UNNAMED,19870531,0,  , TD,25.3,79.4,30,-999,
AL011987,UNNAMED,19870531,600,  , TD,24.7,80.2,30,-999,
AL011987,UNNAMED,19870531,1200,  , TD,24.6,80.6,25,-999,
AL011987,UNNAMED,19870531,1800,  , TD,24.5,81,20,-999,
AL011987,UNNAMED,19870601,0,  , TD,24.4,81.7,15,-999,
AL031987,UNNAMED,19870809,1200,  , TD,26.3,93.6,30,1010,
AL031987,UNNAMED,19870809,1800,  , TS,27.3,94,35,1008,
AL031987,UNNAMED,19870810,0,  , TS,28.4,94.4,40,1008,
AL031987,UNNAMED,19870810,600, L, TS,29.5,94.5,40,1009,
AL031987,UNNAMED,19870810,1200,  , TS,30.5,94.5,40,1009,
AL031987,UNNAMED,19870810,1800,  , TD,31.3,94.1,30,1009,
AL031987,UNNAMED,19870811,0,  , TD,31.8,93.5,25,1009,
AL031987,UNNAMED,19870811,600,  , TD,32.3,92.7,25,1009,
AL031987,UNNAMED,19870811,1200,  , TD,32.3,91.8,25,1008,
AL031987,UNNAMED,19870811,1800,  , TD,32.2,91.2,25,1008,
AL031987,UNNAMED,19870812,0,  , TD,32.1,90.6,25,1007,
AL031987,UNNAMED,19870812,600,  , TD,32,90.2,25,1007,
AL031987,UNNAMED,19870812,1200,  , TD,32,89.7,25,1007,
AL031987,UNNAMED,19870812,1800,  , TD,32,89.3,20,1007,
AL031987,UNNAMED,19870813,0,  , TD,31.9,88.8,20,1008,
AL031987,UNNAMED,19870813,600,  , TD,31.8,88.4,20,1008,
AL031987,UNNAMED,19870813,1200,  , TD,31.7,88,20,1009,
AL031987,UNNAMED,19870813,1800,  , TD,31.5,87.7,15,1009,
AL031987,UNNAMED,19870814,0,  , TD,31.3,87.4,15,1010,
AL031987,UNNAMED,19870814,600,  , TD,31.1,87.1,15,1010,
AL031987,UNNAMED,19870814,1200,  , TD,30.8,86.8,15,1010,
AL031987,UNNAMED,19870814,1800,  , TD,30.6,86.6,15,1011,
AL031987,UNNAMED,19870815,0,  , TD,30.3,86.3,15,1011,
AL031987,UNNAMED,19870815,600,  , TD,30,86,15,1011,
AL031987,UNNAMED,19870815,1200,  , TD,29.8,85.6,15,1012,
AL031987,UNNAMED,19870815,1800,  , TD,29.7,85,15,1012,
AL031987,UNNAMED,19870816,0,  , TD,29.8,84.5,15,1013,
AL031987,UNNAMED,19870816,600,  , TD,30.2,84,15,1014,
AL031987,UNNAMED,19870816,1200,  , TD,30.5,83.7,15,1014,
AL031987,UNNAMED,19870816,1800,  , TD,30.9,83.2,10,1014,
AL031987,UNNAMED,19870817,0,  , TD,31.4,82.9,10,1015,
AL031987,UNNAMED,19870817,600,  , TD,31.8,82.3,10,1015,
AL021987,ARLENE,19870808,0,  , LO,34.3,77.5,10,1016,
AL021987,ARLENE,19870808,600,  , LO,33.8,76.7,10,1016,
AL021987,ARLENE,19870808,1200,  , LO,33,76,10,1015,
AL021987,ARLENE,19870808,1800,  , LO,32,75.6,10,1015,
AL021987,ARLENE,19870809,0,  , LO,31,75.2,10,1014,
AL021987,ARLENE,19870809,600,  , LO,30,75,10,1014,
AL021987,ARLENE,19870809,1200,  , LO,29,75.1,15,1013,
AL021987,ARLENE,19870809,1800,  , LO,28.1,75.4,15,1012,
AL021987,ARLENE,19870810,0,  , LO,27.2,75.8,15,1011,
AL021987,ARLENE,19870810,600,  , LO,26.3,76.3,20,1010,
AL021987,ARLENE,19870810,1200,  , LO,25.5,76.9,20,1009,
AL021987,ARLENE,19870810,1800,  , TD,25,78,25,1009,
AL021987,ARLENE,19870811,0,  , TD,26.2,78.2,25,1009,
AL021987,ARLENE,19870811,600,  , TD,27.2,77.2,25,1008,
AL021987,ARLENE,19870811,1200,  , TD,28.3,75.7,25,1008,
AL021987,ARLENE,19870811,1800,  , TS,29.4,74.4,35,1006,
AL021987,ARLENE,19870812,0,  , TS,30.7,73.2,40,1002,
AL021987,ARLENE,19870812,600,  , TS,31.4,72.3,40,1001,
AL021987,ARLENE,19870812,1200,  , TS,32,71,45,1000,
AL021987,ARLENE,19870812,1800,  , TS,32.4,69.7,45,999,
AL021987,ARLENE,19870813,0,  , TS,32.6,68.3,55,997,
AL021987,ARLENE,19870813,600,  , TS,32.9,67,55,997,
AL021987,ARLENE,19870813,1200,  , TS,33,65.5,55,998,
AL021987,ARLENE,19870813,1800,  , TS,33,64.5,55,999,
AL021987,ARLENE,19870814,0,  , TS,33,63.6,50,1002,
AL021987,ARLENE,19870814,600,  , TS,32.9,62.8,45,1003,
AL021987,ARLENE,19870814,1200,  , TS,32.8,62.3,50,996,
AL021987,ARLENE,19870814,1800,  , TS,32.6,61.8,55,994,
AL021987,ARLENE,19870815,0,  , TS,32.4,61.3,55,994,
AL021987,ARLENE,19870815,600,  , TS,32.2,60.8,55,995,
AL021987,ARLENE,19870815,1200,  , TS,31.7,60.3,50,996,
AL021987,ARLENE,19870815,1800,  , TS,31.3,60,45,998,
AL021987,ARLENE,19870816,0,  , TS,30.9,59.6,45,999,
AL021987,ARLENE,19870816,600,  , TS,30.5,59.3,45,1000,
AL021987,ARLENE,19870816,1200,  , TS,30.2,59,45,1000,
AL021987,ARLENE,19870816,1800,  , TS,29.9,58.7,45,1000,
AL021987,ARLENE,19870817,0,  , TS,29.8,58.2,45,1000,
AL021987,ARLENE,19870817,600,  , TS,29.8,57.8,45,1001,
AL021987,ARLENE,19870817,1200,  , TS,29.9,57.3,40,1002,
AL021987,ARLENE,19870817,1800,  , TS,30.2,56.8,40,1003,
AL021987,ARLENE,19870818,0,  , TS,30.9,56.2,35,1004,
AL021987,ARLENE,19870818,600,  , TS,31.5,55.7,35,1005,
AL021987,ARLENE,19870818,1200,  , TS,32.4,54.7,35,1005,
AL021987,ARLENE,19870818,1800,  , TS,33.3,53.5,35,1005,
AL021987,ARLENE,19870819,0,  , TS,34,52.2,35,1005,
AL021987,ARLENE,19870819,600,  , TS,34.8,50.8,35,1005,
AL021987,ARLENE,19870819,1200,  , TS,35.4,49.5,35,1005,
AL021987,ARLENE,19870819,1800,  , TS,35.5,47.5,35,1005,
AL021987,ARLENE,19870820,0,  , TS,35,46,35,1004,
AL021987,ARLENE,19870820,600,  , TS,34.5,44.5,40,1002,
AL021987,ARLENE,19870820,1200,  , TS,34,43.5,40,1000,
AL021987,ARLENE,19870820,1800,  , TS,33.8,43,50,997,
AL021987,ARLENE,19870821,0,  , TS,33.7,42.7,55,995,
AL021987,ARLENE,19870821,600,  , TS,33.6,42.3,55,994,
AL021987,ARLENE,19870821,1200,  , TS,33.5,42,55,993,
AL021987,ARLENE,19870821,1800,  , TS,34.5,42.5,60,991,
AL021987,ARLENE,19870822,0,  , TS,35.5,43,60,989,
AL021987,ARLENE,19870822,600,  , HU,36.5,43,65,988,
AL021987,ARLENE,19870822,1200,  , HU,38,43,65,987,
AL021987,ARLENE,19870822,1800,  , HU,39.5,42.5,65,987,
AL021987,ARLENE,19870823,0,  , HU,41.5,41,65,987,
AL021987,ARLENE,19870823,600,  , HU,44,39,65,987,
AL021987,ARLENE,19870823,1200,  , HU,46.5,36.5,65,988,
AL021987,ARLENE,19870823,1800,  , HU,48.5,33,65,988,
AL021987,ARLENE,19870824,0,  , EX,50,30,60,989,
AL021987,ARLENE,19870824,600,  , EX,50.5,27,60,991,
AL021987,ARLENE,19870824,1200,  , EX,50.5,23.5,60,992,
AL021987,ARLENE,19870824,1800,  , EX,50,20,55,995,
AL021987,ARLENE,19870825,0,  , EX,48,18,50,998,
AL021987,ARLENE,19870825,600,  , EX,46,17,45,1002,
AL021987,ARLENE,19870825,1200,  , EX,44,16.5,35,1006,
AL021987,ARLENE,19870825,1800,  , EX,43,15,25,1009,
AL021987,ARLENE,19870826,0,  , EX,41.5,14.5,20,1010,
AL021987,ARLENE,19870826,600,  , EX,39.5,14,15,1011,
AL021987,ARLENE,19870826,1200,  , EX,37.5,11.5,10,1010,
AL021987,ARLENE,19870826,1800,  , EX,39,8,10,1009,
AL021987,ARLENE,19870827,0,  , EX,39,6,15,1008,
AL021987,ARLENE,19870827,600,  , EX,39,5,15,1008,
AL021987,ARLENE,19870827,1200,  , EX,39,4.5,15,1008,
AL021987,ARLENE,19870827,1800,  , EX,39,4,10,1008,
AL021987,ARLENE,19870828,0,  , EX,39,4,10,1009,
AL041987,UNNAMED,19870813,0,  , TD,12.5,47,20,-999,
AL041987,UNNAMED,19870813,600,  , TD,13.2,49.2,25,-999,
AL041987,UNNAMED,19870813,1200,  , TD,14,51,30,-999,
AL041987,UNNAMED,19870813,1800,  , TD,14.8,52.5,30,-999,
AL041987,UNNAMED,19870814,0,  , TD,15.5,54,30,-999,
AL041987,UNNAMED,19870814,600,  , TD,16.2,55.5,30,-999,
AL041987,UNNAMED,19870814,1200,  , TD,17,57,30,-999,
AL041987,UNNAMED,19870814,1800,  , TD,17.2,58.5,25,-999,
AL041987,UNNAMED,19870815,0,  , TD,18,60.5,20,-999,
AL041987,UNNAMED,19870815,600,  , TD,18.5,62.2,20,-999,
AL041987,UNNAMED,19870815,1200,  , TD,19,64,15,-999,
AL051987,BRET,19870818,0,  , TD,14.8,20,25,1011,
AL051987,BRET,19870818,600,  , TD,14.9,22,25,1010,
AL051987,BRET,19870818,1200,  , TD,15,24,30,1008,
AL051987,BRET,19870818,1800,  , TS,15.1,26,35,1004,
AL051987,BRET,19870819,0,  , TS,15.2,27.9,35,1004,
AL051987,BRET,19870819,600,  , TS,15.3,29.5,35,1004,
AL051987,BRET,19870819,1200,  , TS,15.4,31,35,1004,
AL051987,BRET,19870819,1800,  , TS,15.5,32.4,40,1002,
AL051987,BRET,19870820,0,  , TS,15.6,34,40,1002,
AL051987,BRET,19870820,600,  , TS,15.7,35.5,45,1000,
AL051987,BRET,19870820,1200,  , TS,15.8,37,45,1000,
AL051987,BRET,19870820,1800,  , TS,15.9,38.4,45,1000,
AL051987,BRET,19870821,0,  , TS,16,39.8,40,1002,
AL051987,BRET,19870821,600,  , TS,16.4,41,40,1002,
AL051987,BRET,19870821,1200,  , TS,16.9,42.5,35,1005,
AL051987,BRET,19870821,1800,  , TS,17.1,43.9,35,1005,
AL051987,BRET,19870822,0,  , TS,17.5,45,35,1005,
AL051987,BRET,19870822,600,  , TS,17.8,46.1,35,1005,
AL051987,BRET,19870822,1200,  , TS,18.1,47.2,35,1007,
AL051987,BRET,19870822,1800,  , TD,18.4,48.3,30,1009,
AL051987,BRET,19870823,0,  , TD,19,49.4,30,1009,
AL051987,BRET,19870823,600,  , TD,19.8,50.3,30,1009,
AL051987,BRET,19870823,1200,  , TD,20.5,51.3,25,1011,
AL051987,BRET,19870823,1800,  , TD,21.4,52.5,25,1011,
AL051987,BRET,19870824,0,  , TD,22.2,53.8,25,1011,
AL051987,BRET,19870824,600,  , TD,23.8,54.5,25,1011,
AL061987,UNNAMED,19870830,1200,  , TD,14,32,25,-999,
AL061987,UNNAMED,19870830,1800,  , TD,14.2,33.2,25,-999,
AL061987,UNNAMED,19870831,0,  , TD,14.5,34.6,30,-999,
AL061987,UNNAMED,19870831,600,  , TD,14.8,35.8,30,-999,
AL061987,UNNAMED,19870831,1200,  , TD,15,37,30,-999,
AL061987,UNNAMED,19870831,1800,  , TD,15.2,38.2,30,-999,
AL061987,UNNAMED,19870901,0,  , TD,15.5,39.8,30,-999,
AL061987,UNNAMED,19870901,600,  , TD,15.9,40.9,30,-999,
AL061987,UNNAMED,19870901,1200,  , TD,16,42,30,-999,
AL061987,UNNAMED,19870901,1800,  , TD,16.2,43.2,30,-999,
AL061987,UNNAMED,19870902,0,  , TD,16.7,44.4,30,-999,
AL061987,UNNAMED,19870902,600,  , TD,16.9,45.8,25,-999,
AL061987,UNNAMED,19870902,1200,  , TD,17,47,25,-999,
AL061987,UNNAMED,19870902,1800,  , TD,17.2,48.2,20,-999,
AL071987,CINDY,19870905,1200,  , TD,15.2,31.3,25,1011,
AL071987,CINDY,19870905,1800,  , TD,16,32.2,30,1009,
AL071987,CINDY,19870906,0,  , TD,16.9,33.1,30,1009,
AL071987,CINDY,19870906,600,  , TD,18,34.2,30,1009,
AL071987,CINDY,19870906,1200,  , TD,18.9,35.3,30,1009,
AL071987,CINDY,19870906,1800,  , TD,20,36.6,30,1009,
AL071987,CINDY,19870907,0,  , TD,21.3,37.8,30,1009,
AL071987,CINDY,19870907,600,  , TD,22.9,38.6,30,1008,
AL071987,CINDY,19870907,1200,  , TS,24.6,39.3,35,1007,
AL071987,CINDY,19870907,1800,  , TS,26.4,39.3,40,1003,
AL071987,CINDY,19870908,0,  , TS,28.2,39.4,45,1000,
AL071987,CINDY,19870908,600,  , TS,30,39.5,45,1000,
AL071987,CINDY,19870908,1200,  , TS,31.1,39.5,45,1000,
AL071987,CINDY,19870908,1800,  , TS,32.2,39.4,40,1003,
AL071987,CINDY,19870909,0,  , TS,33.3,39.3,35,1005,
AL071987,CINDY,19870909,600,  , TS,34.4,39,35,1005,
AL071987,CINDY,19870909,1200,  , TS,35.7,37.9,35,1007,
AL071987,CINDY,19870909,1800,  , TS,37,36.5,35,1007,
AL071987,CINDY,19870910,0,  , TS,38.1,34.9,35,1007,
AL071987,CINDY,19870910,600,  , TS,39.7,32.6,35,1007,
AL071987,CINDY,19870910,1200,  , TS,41,30.5,35,1007,
AL071987,CINDY,19870910,1800,  , EX,42.5,28,35,1005,
AL081987,UNNAMED,19870906,0,  , TD,12.8,63.3,25,-999,
AL081987,UNNAMED,19870906,600,  , TD,12.9,65,30,-999,
AL081987,UNNAMED,19870906,1200,  , TD,13,67,30,-999,
AL081987,UNNAMED,19870906,1800,  , TD,13.1,69,30,-999,
AL081987,UNNAMED,19870907,0,  , TD,13.2,70.8,30,-999,
AL081987,UNNAMED,19870907,600,  , TD,13.3,72.5,30,-999,
AL081987,UNNAMED,19870907,1200,  , TD,13.4,74.2,30,-999,
AL081987,UNNAMED,19870907,1800,  , TD,13.6,76.3,30,-999,
AL081987,UNNAMED,19870908,0,  , TD,13.8,78.2,30,-999,
AL081987,UNNAMED,19870908,600,  , TD,13.9,80.1,30,-999,
AL081987,UNNAMED,19870908,1200,  , TD,14,82,30,-999,
AL081987,UNNAMED,19870908,1800,  , TD,14,83.9,-99,-999,
AL091987,UNNAMED,19870907,0,  , TD,28.6,78,25,-999,
AL091987,UNNAMED,19870907,600,  , TD,29.8,78.5,30,-999,
AL091987,UNNAMED,19870907,1200,  , TD,31,78.7,30,-999,
AL091987,UNNAMED,19870907,1800,  , TD,32.3,78.6,30,-999,
AL091987,UNNAMED,19870908,0,  , TD,33.5,78.5,30,-999,
AL091987,UNNAMED,19870908,600,  , TD,34.8,78.5,-99,-999,
AL091987,UNNAMED,19870908,1200,  , TD,36,78.5,-99,-999,
AL101987,DENNIS,19870908,1800,  , TD,10.8,18.4,25,1012,
